name                    	time	value	rate	unit	path
"rootLengthDensityInMiddleCore_36"  	1.000	0.00000000	NA	"cm/cm3"	"//soil"
"D90"                               	2.000	-9.70507198	NA	"cm"	"//maize1"
"carbonAllocation2Roots"            	2.000	0.00591908	0.00347100	"g"	"//maize1"
"carbonAllocation2Shoot"            	2.000	0.00000000	0.00000000	"g"	"//maize1"
"carbonAvailableForGrowth"          	2.000	0.00591908	0.00347100	"g"	"//maize1"
"carbonReserves"                    	2.000	0.00000000	-0.00000000	"g"	"//maize1"
"nutrientStressFactor"              	2.000	1.00000000	0.00000000	"100%"	"//maize1/nitrate"
"plantMinimalNutrientContent"       	2.000	7.91578723	NA	"umol"	"//maize1/nitrate"
"plantNutrientFixation"             	2.000	0.00000000	0.00000000	"umol"	"//maize1/nitrate"
"plantNutrientUptake"               	2.000	286.47728056	1.52172432	"umol"	"//maize1/nitrate"
"plantOptimalNutrientContent"       	2.000	15.83157446	NA	"umol"	"//maize1/nitrate"
"rootsBelowD90ForNutrient"          	2.000	0.00000000	NA	"cm"	"//maize1/nitrate"
"plantCarbonBalance"                	2.000	-0.00001776	NA	"g"	"//maize1"
"plantCarbonIncome"                 	2.000	0.00684969	0.00436444	"g"	"//maize1"
"plantDryWeight"                    	2.000	0.01319298	NA	"g"	"//maize1"
"carbonAllocation2Leafs"            	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"carbonAllocation2Stems"            	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"leafArea"                          	2.000	0.00000000	0.00000000	"cm2"	"//maize1/plantPosition/shoot"
"leafAreaIndex"                     	2.000	0.00000000	NA	"cm2/cm2"	"//maize1/plantPosition/shoot"
"leafAreaReductionCoefficient"      	2.000	1.00000000	NA	"cm2/cm2"	"//maize1/plantPosition/shoot"
"leafDryWeight"                     	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"leafPotentialCarbonSinkForGrowth"  	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"leafRespiration"                   	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"lightInterception"                 	2.000	0.00000000	NA	"umol/cm2/day"	"//maize1/plantPosition/shoot"
"photosynthesis"                    	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"potentialLeafArea"                 	2.000	0.00000000	0.00000000	"cm2"	"//maize1/plantPosition/shoot"
"potentialTranspiration"            	2.000	0.00000000	0.00000000	"cm3"	"//maize1/plantPosition/shoot"
"relativeCarbonAllocation2Leafs"    	2.000	0.94000000	NA	"100%"	"//maize1/plantPosition/shoot"
"relativeCarbonAllocation2Stems"    	2.000	0.06000000	NA	"100%"	"//maize1/plantPosition/shoot"
"stemDryWeight"                     	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"stemPotentialCarbonSinkForGrowth"  	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"stemRespiration"                   	2.000	0.00000000	0.00000000	"g"	"//maize1/plantPosition/shoot"
"stressAdjustedPotentialLeafArea"   	2.000	0.00000000	0.00000000	"cm2"	"//maize1/plantPosition/shoot"
"plantPotentialCarbonSinkForGrowth" 	2.000	0.00591908	0.00347100	"g"	"//maize1"
"plantRespiration"                  	2.000	0.00086289	0.00082105	"g"	"//maize1"
"relativeCarbonAllocation2Roots"    	2.000	1.00000000	NA	"100%"	"//maize1"
"relativeCarbonAllocation2Shoot"    	2.000	0.00000000	NA	"100%"	"//maize1"
"reserves"                          	2.000	0.13477847	-0.00969875	"g"	"//maize1"
"rootCarbonCostOfBiologicalNitrogenFixation"	2.000	0.00000000	0.00000000	"g"	"//maize1"
"rootCarbonCostOfExudates"          	2.000	0.00004715	0.00005120	"g"	"//maize1"
"rootCarbonCostOfNutrientUptake"    	2.000	0.00002057	0.00002118	"g"	"//maize1"
"rootCarbonCosts"                   	2.000	0.00006772	0.00007239	"g"	"//maize1"
"rootDryWeight"                     	2.000	0.01319298	NA	"g"	"//maize1"
"rootGrowthScalingFactor"           	2.000	1.00000000	0.00000000	"100%"	"//maize1"
"rootGrowthScalingFactor;majorAxis" 	2.000	1.00000000	0.00000000	"100%"	"//maize1"
"rootLength"                        	2.000	13.74094347	NA	"cm"	"//maize1"
"rootLongitudinalGrowth"            	2.000	13.74580991	8.93322249	"cm"	"//maize1"
"rootPotentialCarbonSinkForGrowth"  	2.000	0.00591908	0.00347100	"g"	"//maize1"
"rootPotentialCarbonSinkForGrowth;majorAxis"	2.000	0.00591908	0.00347100	"g"	"//maize1"
"rootRespiration"                   	2.000	0.00086289	0.00082105	"g"	"//maize1"
"rootSecondaryPotentialCarbonSinkForGrowth"	2.000	0.00000000	0.00000000	"g"	"//maize1"
"rootSurfaceArea"                   	2.000	4.82199832	NA	"cm2"	"//maize1"
"rootVolume"                        	2.000	0.14035084	NA	"cm3"	"//maize1"
