name                    	time	value	rate	unit	path
"relativeCarbonAllocation2Stems"    	1.000	0.30500000	NA	"100%"	"//bean1/plantPosition/shoot"
"stemDryWeight"                     	1.000	0.00000000	0.00000000	"g"	"//bean1/plantPosition/shoot"
"stemPotentialCarbonSinkForGrowth"  	1.000	0.00000000	0.00000000	"g"	"//bean1/plantPosition/shoot"
"stemRespiration"                   	1.000	0.00000000	0.00000000	"g"	"//bean1/plantPosition/shoot"
"stressAdjustedPotentialLeafArea"   	1.000	0.00000000	0.00000000	"cm2"	"//bean1/plantPosition/shoot"
"plantPotentialCarbonSinkForGrowth" 	1.000	0.01127293	0.01660454	"g"	"//bean1"
"plantRespiration"                  	1.000	0.00082146	0.00187602	"g"	"//bean1"
"relativeCarbonAllocation2Roots"    	1.000	1.00000000	NA	"100%"	"//bean1"
"relativeCarbonAllocation2Shoot"    	1.000	0.00000000	NA	"100%"	"//bean1"
"reserves"                          	1.000	0.17304394	-0.04128031	"g"	"//bean1"
"rootCarbonCostOfBiologicalNitrogenFixation"	1.000	0.00000000	0.00000000	"g"	"//bean1"
"rootCarbonCostOfExudates"          	1.000	0.00002131	0.00004175	"g"	"//bean1"
"rootCarbonCostOfNutrientUptake"    	1.000	0.00001453	0.00005383	"g"	"//bean1"
"rootCarbonCosts"                   	1.000	0.00003584	0.00009558	"g"	"//bean1"
"rootDryWeight"                     	1.000	0.02506258	NA	"g"	"//bean1"
"rootGrowthScalingFactor"           	1.000	1.00000000	0.00000000	"100%"	"//bean1"
"rootGrowthScalingFactor;majorAxis" 	1.000	1.00000000	0.00000000	"100%"	"//bean1"
"rootLength"                        	1.000	4.35700000	NA	"cm"	"//bean1"
"rootLongitudinalGrowth"            	1.000	4.35700000	5.35700000	"cm"	"//bean1"
"rootPotentialCarbonSinkForGrowth"  	1.000	0.01127293	0.01660454	"g"	"//bean1"
"rootPotentialCarbonSinkForGrowth;majorAxis"	1.000	0.01126542	0.01658100	"g"	"//bean1"
"rootRespiration"                   	1.000	0.00082146	0.00187602	"g"	"//bean1"
"rootSecondaryPotentialCarbonSinkForGrowth"	1.000	0.00000751	0.00002355	"g"	"//bean1"
"rootSurfaceArea"                   	1.000	3.18191707	NA	"cm2"	"//bean1"
"rootVolume"                        	1.000	0.26662322	NA	"cm3"	"//bean1"
"rootWaterUptake"                   	1.000	0.00000000	0.00000000	"cm3"	"//bean1"
"secondaryRootGrowthScalingFactor"  	1.000	1.00000000	0.00000000	"100%"	"//bean1"
"shootDryWeight"                    	1.000	0.00000000	NA	"g"	"//bean1"
