
label	time(d)	x	depth	z	radius	total	0-10	10-20	20-30	30-40	40-50	50-60	60-70	70-80	80-90	90-100	100-110	110-120	120-130	130-140	140-150	150-160	160-170	170-180	180-190	190-200
00.000,00.000	0	0	-200	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00.000,00.000	1	0	-200	0	4.5	4.357	4.357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00.000.000,00.000	2	0	-200	0	4.5	9.714	9.714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00.000,00.00.000,00.000	3	0	-200	0	4.5	12.0715	10.0383	2.03321	0	0	0	0	0	00.000,00.000	4	5.5	-200	000.000,00.000	4	0	-200	0	4.5	14.4285	10.0383	4.39021	0	0	0	00.000,00.000	5	5.5	-200	0	4.500.000,00.000	5	0	-200	0	4.5	23.6156	16.8684	6.74721	0	00.000,00.000	6	5.5	-200	0	4.5	6.700.000,00.000	6	0	-200	0	4.5	54.9957	45.8915	9.10421	0	0	000.000,00.000	7	5.5	-200	0	4.5	00.000,00.000	7	0	-200	0	4.5	111.913	95.7502	15.0218	1.14063	0	0	000.000,00.000	8	5.5	-200	0	4.00.000,00.000	8	0	-200	0	4.5	200.54	144.656	52.3859	3.49763	0	0	0	000.000,00.000	9	5.5	-200	0	00.000,00.000	9	0	-200	0	4.5	355.192	245.122	104.215	5.85463	0	0	0	0	000.000,00.000	10	5.5	-20000.000,00.000	10	0	-200	0	4.5	581.575	378.325	194.354	8.89575	0	0	0	0	0	000.000,00.000	11	5.5	-200.000,00.000	11	0	-200	0	4.5	895.98	537.088	345.301	13.5912	0	0	0	0	0	0	00.000,00.000	12	5.5	-00.000,00.000	12	0	-200	0	4.5	1295.13	745.612	514.344	35.1773	0	0	0	0	0	0	0	0	0	0	000.000,00.00000.000,00.000	13	0	-200	0	4.5	1715.25	937.203	689.003	85.5106	3.53049	0	0	0	0	0	0	0	0	0	0	000.000,00.000.000,00.000	14	0	-200	0	4.5	2121.36	1089.32	850.959	167.904	13.1786	0	0	0	0	0	0	0	0	0	0	0	000.000,0000.000,00.000	15	0	-200	0	4.5	2476.74	1204.63	991.3	260.102	20.7099	0	0	0	0	0	0	0	0	0	0	0	0	0	00.00000.000,00.000	16	0	-200	0	4.5	2771.86	1272.46	1095.12	349.654	54.6321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00.000.000,00.000	17	0	-200	0	4.5	3059.49	1306.8	1182.31	451.18	119.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00.000,00.000	18	0	-200	0	4.5	3324.44	1324.22	1253.41	547.511	199.304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00.000,00.000	19	0	-200	0	4.5	3545.35	1333.16	1307.02	629.928	275.249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00.000,00.000	20	0	-200	0	4.5	3719.51	1338.35	1343.25	701.59	336.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	00	0	0
